,URL,Location,End Time,Lot No.,Description,Sku,Bullets,Current Bid
206,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=hq4xJU%2bCXxdmlLGVwGFPEA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 60,Dr. Brown's Deluxe Electric Baby Bottle and Pacifier Sterilizer,SKU# : 442591,"MSRP: $69.99BABY BOTTLE STERILIZER; Sterilize up to six baby bottles at once, plus bottle parts, pacifiers and more!EASY TO OPERATE; Features easy-touch electronic controls with cycle indicators and a... Read More",Current Bid : 3.00
207,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=YIo9cu%2fTbrePk9XCxWVkPQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 61,"Replacement Pan for 42"" Long MidWest Dog Crate",SKU# : 568434,"MSRP: $36.99Leak Proof replacement pan compatible w/ all MidWest 42 Inch long Single & double door folding metal dog cratesFits MidWest dog crate models 1542, 1542DD, 1642, 1642DD, 1942, 1942DD, 842, ... Read More",Current Bid : 0.00
208,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=gtQTiFw0uZQF8mPxwae2JA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 62,"Baby Delight Go with Me Portable Mesh Baby Gate | Span 42-72"" Expandable Folding Gate | Pressure Mounted | Charcoal Tweed",SKU# : 568435,"MSRP: $99.99SUPER FAST SETUP: Install in 60 seconds or less with no need for tools, hardware, or drilling on your doorframes. Simply remove from the carrying bag, unfold the arms, place in the doorway... Read More",Current Bid : 9.00
209,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=ALAVWyBIeaFjMEdVqUv6cg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 63,"Regalo Easy Step 36"" Extra Tall Walk Thru Baby Gate, Includes 4-Inch Extension Kit, 4 Pack of Pressure Mount Kit and 4 Pack Wall Cups and Mounting Kit",SKU# : 485109,"MSRP: $52.99PROVEN, SAFE, CERTIFIED: A real brand you can trust, sold for over 20 years. Regalo Baby is award winning, tested to the highest safety and quality. Double certified by the American Societ... Read More",Current Bid : 5.00
210,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=QbdzRdcs2JNgT5TVVxBaxw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 64,GE WB30T10130 Genuine OEM Dual Haliant/Radiant Surface Element for GE Range,SKU# : 568444,MSRP: $148.75GE OEM WB30T10130 is compatible with various GE (General Electric) Flat Top Range/Stove/Oven modelsGE WB30T10130 Dual Haliant/Radiant Surface Element for GE Flat Top Ranges/Stoves/Ovens i... Read More,Current Bid : 2.00
211,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=xfctLj0%2b6pN%2bJq9ZTWBL0Q%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 65,"nuLOOM Ansley Moroccan Lattice Tassel Area Rug, 4' x 6', Grey",SKU# : 568447,"MSRP: $93.50VERSATILE DESIGN: bring this textured rug into any open area in your home, including your living room, dining room, or bedroomDesigned with resilience against everyday wear-and-tear, this ... Read More",Current Bid : 11.00
212,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=T76oJb0iCRJFlw5hj4TYyA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 66,Mohawk Home 2' x 3' Non Slip Rug Pad Gripper Dual Surface Felt + Rubber Gripper - Safe for All Floors,SKU# : 568449,"MSRP: $15.00NON-SLIP GRIP: The durable slip resistant latex rubber backing side supports precise rug placement and helps to prevent slipping, bunching, and wrinkles, as well as keeping the rug surface... Read More",Current Bid : 0.00
213,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=KhBAhQRA4Qj7qP3NfpFr9w%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 67,PELONIS 40''Oscillating Tower Fan | Remote Control | Quiet Stand Up Fan | 3 Speed Settings | 3 Modes |15-Hour Timer | LED Display | for Bedroom Home Office Use| Black,SKU# : 499273,MSRP: $69.993 DIFFERENT SETTINGS: Customers can enjoy STRONG - NATURAL or SLEEP speed variations of airflow to satisfy your desired cooling needs with one touch.EFFORTLESS OPERATION: The user-friendly... Read More,Current Bid : 14.50
214,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=1tx%2bueXYZqUHh%2f7Ztxg1hQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 68,"Decopolitan Ball Single Telescoping Drapery Rod Set, 36-72-Inches, White",SKU# : 568453,MSRP: $20.99Adjustable length telescoping drapery rod in White extends from 36 to 72 inchesRobust 1-inch diameter metal rodMounting hardware and instructions includedEasy to install in minutesCoordina... Read More,Current Bid : 0.00
215,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=lxw9%2bRo6KESqi47oKqW7RQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 69,"CRAFTSMAN Air Compressor, 6 Gallon, Pancake, Oil-Free with 13 Piece Accessory Kit",SKU# : 384734,"MSRP: $169.00The portable air compressor is proudly made in the USA with Global Materials in Jackson, TennesseePORTABLE: 6 gallon capacity maximizes portability and stored air for CRAFTSMAN air compre... Read More",Current Bid : 33.00
216,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=45lzwziNAeN0RsWea%2bB5Uw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 70,"Hamilton Beach ChefPrep 10-Cup Food Processor & Vegetable Chopper with 6 Functions to Chop, Puree, Shred, Slice and Crinkle Cut, Black",SKU# : 568462,"MSRP: $72.99LARGE 10 CUP CAPACITY. With the processing bowl's large 10 cup capacity, you’ll be able to cook for a crowd. Slice cucumbers for a big salad, shred cabbage for coleslaw or puree a hummus f... Read More",Current Bid : 10.00
217,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=Q5EsTLDlGCKCTgTGyrq4VQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 71,BodyBoss Home Gym 2.0 by 1Loop - Full Portable Gym Workout Package,SKU# : 568465,"MSRP: $109.95BRING THE GYM TO YOU & SIMULATE 1,000s OF DOLLARS WORTH OF GYM EQUIPMENT: The BodyBoss 2.0 was designed to simulate all the bulky equipment and machines you see at the gym and combine the... Read More",Current Bid : 26.00
218,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=bHaMbIx7sv%2fANfRwSlGSlA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 72,"Graco Pack and Play Change 'n Carry Playard | Includes Portable Changing Pad, Manor",SKU# : 568466,"MSRP: $149.99Change baby anywhere with the portable changing pad, which also folds into a convenient pouch for travelKeeps wipes, diapers and other changing essentials at your fingertips with changing... Read More",Current Bid : 31.00
219,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=2tBXDQ%2b2uWihhbg8LOB0lw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 73,Quickie Microfiber Compact Spin Mop & Wringing Bucket Floor Cleaning System,SKU# : 568468,MSRP: $46.99SELF-CLEANING SPIN MOP: Pump the handle up and down to activate the spinning that washes the mop head clean for hands-free rinsing and wringingEASY TRANSPORTATION: This spin mop is lightwe... Read More,Current Bid : 8.00
220,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=rhjMf5TwhhERMuJ8ztiabQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 74,"Fisher-Price Portable Bassinet and Travel Play Area with Baby Toys, Indoor and Outdoor Use, On-the-Go Baby Dome, Windmill",SKU# : 568469,"MSRP: $85.992 functions in 1 – a play space and a comfy napping spot, perfect for when you and baby are on the goCan be used indoors or outCanopy protects your little one from sun and bugs2 removable ... Read More",Current Bid : 18.00
221,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=Jrk6tG3PlIVeYlwzsWLo8g%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 75,"Regalo Deluxe Home Accents Widespan Safety Gate, 74.5"" W x 28"" H, Includes 4 Wall Mounts , Black",SKU# : 568472,MSRP: $69.99SUPERWIDE: Fits opens up to 74.5 inches wide and stands 28 inches tall. Can convert into a play yard with added extensions sold separately.HOME DECOR: Arched gate with premium black finish... Read More,Current Bid : 9.01
222,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=Nyycfln3ktxHECywYPX5Hg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 76,Ready Seal 512 5-Gallon Pail Natural Cedar Exterior Stain and Sealer for Wood,SKU# : 568487,MSRP: $169.00Requires no primer. Ready Seal is darkest when first applied. It reaches its true color in approximately 14 days. Do not apply Ready Seal over painted or newly stained surfaces. Sealed su... Read More,Current Bid : 41.00
223,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=wuo82vEWfVcGw%2bBkzWR8Iw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 77,"Nathan James Sally Rolling Bar or Cart for Tea or Cocktail, 2-Tiered Glass and Metal, Black",SKU# : 568495,MSRP: $199.99Carter Bar Cart's sturdy metal frame can hold up to ten bottles while the tempered glass top adds an elegant look.Four wheel casters and a raised handle let you move the rolling cart effo... Read More,Current Bid : 4.00
224,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=M%2bkFogEovyq%2bWufio5pzqQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 78,"Bright Starts Whimsical Wild Portable Compact Automatic Deluxe Baby Swing with Music and Taggies, Newborn and up",SKU# : 538740,MSRP: $69.99Giggles and comfort on the go! Space-saving size for travelAutomatic baby swing comforts baby with adaptable speed technologyBaby can tug and twist their soothing TaggiesMade to soothe and... Read More,Current Bid : 17.98
225,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=lf%2fjRg0%2fx1UkBfC6siwNfQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 79,"Moen CSR2167BL Triva 5-Foot Curved Fixed Mount Shower Curtain Rod with Pivoting Flanges, Matte Black",SKU# : 568502,MSRP: $54.35BOLD STATEMENT: Matte Black finish adds a touch of sophistication to any roomSTANDARD SIZE: Fits most at-home shower sizesCOORDINATING COLLECTION: Coordinates with other accessories in the... Read More,Current Bid : 3.00
226,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=13d4aObXXN9V7tJGUNHfMQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 80,Blue Wave Gorilla Floor Padding for 27 Feet Round Pool,SKU# : 568508,MSRP: $216.86category: Home / Gorilla Floor Padding 27' RoundPool Size: 27'Shipping dimensions: 46 x 20 x 20Brand: Blue WavePool Shape: Round,Current Bid : 5.00
227,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=5T7v%2fdfKipJal5qF8la0tA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 81,"WORX WG309 8 Amp 10"" Electric Pole Saw",SKU# : 568512,"MSRP: $119.99[UP HIGH OR DOWN LOW] It’s really 2-tools-in-1: A pole saw for trimming branches from trees, and a regular chainsaw for projects on the ground[POWERFUL MOTOR] At 8 Amps, you’ll get consis... Read More",Current Bid : 31.00
228,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=dI%2fq89YJo0n5k605A778FQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 82,"Amazon Basics 12-Cup Digital Coffeemaker with Carafe and Reusable Filter, Stainless Steel",SKU# : 568513,"MSRP: $52.59Digital coffeemaker with warming plate brews up to 12 cups of coffee at a timeIncludes a 12-cup coffeemaker in stainless steel housing with a drip-free carafeRemovable, reusable filter bas... Read More",Current Bid : 2.00
229,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=RyaJge7ekh24GhdzO%2blgoA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 83,"BABYBJORN Bouncer Balance Soft - Light Pink/Gray, Jersey Cotton",SKU# : 209421,"MSRP: $199.99Natural bouncing helps develop balance and motor skills - no batteries, charging or plugs requiredErgonomic bouncer with a soft and snug design that gives proper support to baby's neck an... Read More",Current Bid : 16.00
230,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=x8%2faaWX4gD3tBiKT2z%2fhNA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 84,"Nathan James Piper Faux White Marble Round Modern Living Accent Side or Coffee, Sofa Center Table for Dining Room/Tea with Metal Frame",SKU# : 568516,MSRP: $179.99   ***Color May Vary***A durable metal frame connected by a cross design offers a Sturdy base with clean Lines for a contemporary round Coffee table.Easy 20-minute assembly.Functional rou... Read More,Current Bid : 20.00
231,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=ApBYEMHX7xwtmNwVe7SXGw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 85,INK+IVY Triangle Wood Coffee Accent Table,SKU# : 568518,MSRP: $209.00Lifestyle - Blaze mid-century modern style cocktatil table with tripod style legs with natural wooden finish bolstering the mid-century design influenceFunctionality - Triangle shape conv... Read More,Current Bid : 2.00
232,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=i7DLJnDdI6QbJcktIg4tRw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 86,"Camco Portable RV Waste Holding Tank with Hose and Accessories, 15 Gallons",SKU# : 568520,MSRP: $146.99Transports Waste from Your RV/Trailer: Allows you to transport waste from your RV or trailer to a dump station; Ideal for when you're parked too far away for an RV sewer hoseIncludes: (1)... Read More,Current Bid : 21.00
233,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=x3%2ftLb7N5VXmVuPkkXWDQw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 87,"PERLESMITH Full Motion TV Wall Mount for 50”-90” TVs, TV Mount Bracket Dual Articulating Arms Swivel Extension tilt up to 132lbs, Max VESA 800x400mm , Fits 16”18” to 24"" Studs",SKU# : 568521,MSRP: $99.99WIDE COMPATIBILITY: This universal full motion TV wall mount fits most 50”-90” TV flat curved screens up to 132lbs with VESA patterns ranging from 200x200mm to 800x400mm. Please verify the... Read More,Current Bid : 50.00
234,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=lJcZNvWR1ahMAdw4fXV00Q%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=e%2bXDKjtf3ekMZ7KocRrrrw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=iqZmU92U0uZlei%2b0Mwg3Pg%3d%3d,Zanesville,: Wed Aug 24 2022 7:25 PM,Lot - 88,Comfee CVP30W7AST 30 Inch 450 CFM 3 Speed Gesture Sensing &Touch Control Panel Stainless Steel Wall Mount Ductless/Ducted Convertible Vent Baffle Filters and 2 LED Lights Range Hood,SKU# : 568522,"MSRP: $229.99【450CFM Strong Suction】 High-end Pyramid Range Hood with 3 –speed exhaust fan provides up to 450CFM air suction for your cooking fumes, while keeping the noise low.【Gesture Control & Touc... Read More",Current Bid : 3.00
